CENTRO;;;;
;;AVALIAÇÃO MUNICIPAL;;
6;;"COMO VOCÊ AVALIA A ATUAL ADMINISTRAÇÃO DO
MUNICIPIO? ESTIMULADA";25;100.00%
;6.1;ÓTIMA;3;12.00%
;6.2;BOA;5;20.00%
;6.3;REGULAR;9;36.00%
;6.4;RUIM;3;12.00%
;6.5;PÉSSIMA;2;8.00%
;6.6;NR/NS;3;12.00%
7;;"ENTRE AS SECRETARIAS OU ÁREA DO MUNICIPIO, QUAL VOCE CONSIDERA MAIS COMPETENTE?
ESTIMULADA";25;100.00%
;7.1;ASSISTÊNCIA SOCIAL;1;4.00%
;7.2;SAÚDE;5;20.00%
;7.3;EDUCAÇÃO;3;12.00%
;7.4;ESPORTE E LAZER;1;4.00%
;7.5;OBRAS;0;0.00%
;7.6;TRANSPORTE;0;0.00%
;7.7;CULTURA E EVENTOS;0;0.00%
;7.8;ADMINISTRAÇÃO E GOVERNO;4;16.00%
;7.9;MEIO AMBIENTE;0;0.00%
;7.1;NS/NR;3;12.00%
;7.11;NENHUM;8;32.00%
8;;ENTRE AS SECRETARIAS DO MUNICIPIO  QUAL VOCE CONSIDERA MAIS COMPETENTE? ESTIMULADA;25;100.00%
;8.1;ASSISTÊNCIA SOCIAL;1;4.00%
;8.2;SAÚDE;6;24.00%
;8.3;EDUCAÇÃO;0;0.00%
;8.4;ESPORTE E LAZER;0;0.00%
;8.5;OBRAS;2;8.00%
;8.6;TRANSPORTE;0;0.00%
;8.7;CULTURA E EVENTOS;1;4.00%
;8.8;ADMINISTRAÇÃO E GOVERNO;2;8.00%
;8.9;MEIO AMBIENTE;0;0.00%
;8.1;NS/NR;2;8.00%
;8.11;NENHUM;11;44.00%
9;;"NA SUA OPINIÃO, VOCÊ PODERIA CITA 3 PRINCIPAIS PROBLEMA DO BAIRRO QUE VOCÊ
MORA HOJE: ESTIMULADA";49;100.00%
;9.1;"SAÚDE (Exames, remédios, atendimento ruim, falta
consultas)";12;24.49%
;9.2;LIMPEZA URBANA E COLETA DE LIXO;7;14.29%
;9.3;"ASSISTÊNCIA   SOCIAL   (   falta   de   atendimento   ao
idoso, deficiente, criança e adolescente).";2;4.08%
;9.4;BURACO E FALTA DE MANUTENÇÃO NAS ESTRADAS RURAIS E VIAS URBANAS;9;18.37%
;9.5;ADMINISTRAÇÃO RUIM;3;6.12%
;9.6;SANEAMENTO BÁSICO;1;2.04%
;9.7;"FALTA  DE  ÁREAS  E  OPORTUNIDADES  DE  LAZER  E
ESPORTES";0;0.00%
;9.8;"DESEMPREGO - FALTA DE OPORTUNIDADES DE
TRABALHO";2;4.08%
;9.9;TRANSPORTE COLETIVO PRECÁRIO;2;4.08%
;9.1;VIOLÊNCIA(Falta de segurança pública);2;4.08%
;9.11;NFRAESTRUTURA PRECÁRIA;0;0.00%
;9.12;EDUCAÇÃO RUIM;0;0.00%
;9.13;NS/NR;0;0.00%
;9.14;NENHUM;9;18.37%
;9.15;OUTROS;0;0.00%
10;;O QUE VOCÊ GOSTARIA QUE MELHORE EM SEU BAIRRO? EXPONTÂNIA;25;100.00%
;10.1.1;ILUMINAÇÃO;1;4.00%
;10.1.2;ASFALTO;3;12.00%
;10.1.3;SEGURANÇA;2;8.00%
;10.1.4;LIMPEZA URBANA;4;16.00%
;10.1.5;SAÚDE;1;4.00%
;10.1.6;TUDO;1;4.00%
;10.2;NS/NR;13;52.00%
11;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA?
ESPONTÂNEA";25;100.00%
;11.1;LAURA ARAUJO;9;36.00%
;11.2;TXAI (ORABOLAS);2;8.00%
;11.3;NÃO SABE / N. RESP.;14;56.00%
12;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA DO MUNICÍPIO?
ESTIMULADA";25;100.00%
;12.1;LAURA ARAUJO;10;40.00%
;12.2;TXAI (ORABOLAS);3;12.00%
;12.3;JULIA HORTA;2;8.00%
;12.4;MARTA GERVÁSIO;0;0.00%
;12.5;TÃOZINHO;0;0.00%
;12.6;QUERALA DA CENIBRA;0;0.00%
;12.7;MORIÁ;2;8.00%
;12.8;ANTÔNIO PIMENTEL;0;0.00%
;12.9;ARTUR MOREIRA;0;0.00%
;12.1;NÃO SABE/N. RESP.;8;32.00%
13;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ NÃO
VOTARIA DE JEITO NENHUM A PREFEITO OU PREFEITA DO MUNICÍPIO?";25;100.00%
;13.1;LAURA ARAUJO;5;20.00%
;13.2;TXAI (ORABOLAS);1;4.00%
;13.3;JULIA HORTA;1;4.00%
;13.4;MARTA GERVÁSIO;2;8.00%
;13.5;TÃOZINHO;1;4.00%
;13.6;QUERALA DA CENIBRA;0;0.00%
;13.7;MORIÁ;1;4.00%
;13.8;ANTÔNIO PIMENTEL;1;4.00%
;13.9;ARTUR MOREIRA;1;4.00%
;13.1;NÃO SABE/N. RESP.;12;48.00%
14;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A
VEREADOR? ESPONTÂNEA";25;100.00%
;14.1.1;EDVALDO;1;4.00%
;14.1.2;JULIA HORTA;4;16.00%
;14.1.3;MORIÁ;1;4.00%
;14.2;NÃO SABE/N. RESP.;19;76.00%
15;;"QUEM VOCÊ CONSIDERA A MAIOR LIDERANÇA DO
BAIRRO QUE MORA? ESPONTÂNEA";25;100.00%
;15.1.1;JULIA HORTA;1;4.00%
;15.1.2;BONITO DE ARAÚJO;1;4.00%
;15.1.3;ACIANE;1;4.00%
;15.2;NÃO SABE/N. RESP.;22;88.00%
