SERRA;;;;
;;"AVALIAÇÃO
MUNICIPAL";;
6;;COMO VOCÊ AVALIA A ATUAL ADMINISTRAÇÃO DO MUNICIPIO? ESTIMULADA;15;100.00%
;6.1;ÓTIMA;3;20.00%
;6.2;BOA;2;13.33%
;6.3;REGULAR;5;33.33%
;6.4;RUIM;0;0.00%
;6.5;PÉSSIMA;2;13.33%
;6.6;NR/NS;3;20.00%
7;;"ENTRE AS SECRETARIAS OU ÁREA DO MUNICIPIO, QUAL VOCE CONSIDERA MAIS
COMPETENTE? ESTIMULADA";15;100.00%
;7.1;ASSISTÊNCIA SOCIAL;0;0.00%
;7.2;SAÚDE;5;33.33%
;7.3;EDUCAÇÃO;0;0.00%
;7.4;ESPORTE E LAZER;0;0.00%
;7.5;OBRAS;2;13.33%
;7.6;TRANSPORTE;0;0.00%
;7.7;CULTURA E EVENTOS;0;0.00%
;7.8;ADMINISTRAÇÃO E GOVERNO;0;0.00%
;7.9;MEIO AMBIENTE;0;0.00%
;7.1;NS/NR;2;13.33%
;7.11;NENHUM;6;40.00%
8;;"ENTRE AS SECRETARIAS DO MUNICIPIO, QUAL VOCE CONSIDERA MAIS COMPETENTE?
ESTIMULADA";15;100.00%
;8.1;ASSISTÊNCIA SOCIAL;1;6.67%
;8.2;SAÚDE;1;6.67%
;8.3;EDUCAÇÃO;1;6.67%
;8.4;ESPORTE E LAZER;3;20.00%
;8.5;OBRAS;2;13.33%
;8.6;TRANSPORTE;0;0.00%
;8.7;CULTURA E EVENTOS;0;0.00%
;8.8;ADMINISTRAÇÃO E GOVERNO;0;0.00%
;8.9;MEIO AMBIENTE;0;0.00%
;8.1;NS/NR;1;6.67%
;8.11;NENHUM;6;40.00%
9;;NA SUA OPINIÃO VOCÊ PODERIA CITA 3 PRINCIPAIS PROBLEMA DO BAIRRO QUE VOCÊ MORA HOJE: ESTIMULADA  ;33;100.00%
;9.1;"SAÚDE  (Exames,  remédios,  atendimento  ruim,  falta
consultas)";2;6.06%
;9.2;LIMPEZA URBANA E COLETA DE LIXO;2;6.06%
;9.3;"ASSISTÊNCIA SOCIAL ( falta de atendimento ao idoso,
deficiente, criança e adolescente).";1;3.03%
;9.4;"BURACO  E  FALTA  DE  MANUTENÇÃO  NAS  ESTRADAS
RURAIS E VIAS URBANAS";3;9.09%
;9.5;ADMINISTRAÇÃO RUIM;2;6.06%
;9.6;SANEAMENTO BÁSICO;1;3.03%
;9.7;"FALTA   DE   ÁREAS   E   OPORTUNIDADES   DE   LAZER   E
ESPORTES";5;15.15%
;9.8;DESEMPREGO - FALTA DE OPORTUNIDADES DE TRABALHO;4;12.12%
;9.9;TRANSPORTE COLETIVO PRECÁRIO;1;3.03%
;9.1;VIOLÊNCIA(Falta de segurança pública);2;6.06%
;9.11;NFRAESTRUTURA PRECÁRIA;1;3.03%
;9.12;EDUCAÇÃO RUIM;3;9.09%
;9.13;NS/NR;0;0.00%
;9.14;NENHUM;6;18.18%
;9.15;OUTROS;0;0.00%
10;;O QUE VOCÊ GOSTARIA QUE MELHORE EM SEU BAIRRO?;15;100.00%
;10.1.1;ILUMINAÇÃO;0;0.00%
;10.1.2;ASFALTO;0;0.00%
;10.1.3;SEGURANÇA;1;6.67%
;10.1.4;LIMPEZA URBANA;1;6.67%
;10.1.5;SAÚDE;0;0.00%
;10.1.6;TUDO;0;0.00%
;10.1.7;CALÇAMENTO;1;6.67%
;10.1.8;ÁREA DE LAZER;1;6.67%
;10.1.9;COLETA COLETIVA;1;6.67%
;10.1.10;ACESSIBILIDADE AO IDOSO;1;6.67%
;10.2;NS/NR;9;60.00%
