VILA SANTA ROSA;;;;
;;AVALIAÇÃO MUNICIPAL;;
6;;"COMO VOCÊ AVALIA A ATUAL ADMINISTRAÇÃO DO MUNICIPIO?
ESTIMULADA";26;100.00%
;6.1;ÓTIMA;3;11.54%
;6.2;BOA;6;23.08%
;6.3;REGULAR;12;46.15%
;6.4;RUIM;3;11.54%
;6.5;PÉSSIMA;1;3.85%
;6.6;NR/NS;1;3.85%
7;;"ENTRE AS SECRETARIAS OU ÁREA DO MUNICIPIO, QUAL VOCE CONSIDERA MAIS
COMPETENTE? ESTIMULADA";26;100.00%
;7.1;ASSISTÊNCIA SOCIAL;4;15.38%
;7.2;SAÚDE;5;19.23%
;7.3;EDUCAÇÃO;5;19.23%
;7.4;ESPORTE E LAZER;1;3.85%
;7.5;OBRAS;1;3.85%
;7.6;TRANSPORTE;3;11.54%
;7.7;CULTURA E EVENTOS;1;3.85%
;7.8;ADMINISTRAÇÃO E GOVERNO;0;0.00%
;7.9;MEIO AMBIENTE;0;0.00%
;7.1;NS/NR;2;7.69%
;7.11;NENHUM;4;15.38%
8;;"ENTRE AS SECRETARIAS DO MUNICIPIO, QUAL VOCE CONSIDERA MAIS
COMPETENTE? ESTIMULADA";26;100.00%
;8.1;ASSISTÊNCIA SOCIAL;1;3.85%
;8.2;SAÚDE;8;30.77%
;8.3;EDUCAÇÃO;2;7.69%
;8.4;ESPORTE E LAZER;3;11.54%
;8.5;OBRAS;5;19.23%
;8.6;TRANSPORTE;2;7.69%
;8.7;CULTURA E EVENTOS;0;0.00%
;8.8;ADMINISTRAÇÃO E GOVERNO;2;7.69%
;8.9;MEIO AMBIENTE;0;0.00%
;8.1;NS/NR;2;7.69%
;8.11;NENHUM;1;3.85%
9;;"NA SUA OPINIÃO, VOCÊ PODERIA CITA 3
PRINCIPAIS PROBLEMA DO BAIRRO QUE VOCÊ MORA HOJE: ESTIMULADA";58;100.00%
;9.1;"SAÚDE (Exames, remédios, atendimento ruim, falta
consultas)";8;13.79%
;9.2;LIMPEZA URBANA E COLETA DE LIXO;4;6.90%
;9.3;ASSISTÊNCIA SOCIAL ( falta de atendimento ao idoso  deficiente  criança e adolescente).;0;0.00%
;9.4;"BURACO E FALTA DE MANUTENÇÃO NAS ESTRADAS
RURAIS E VIAS URBANAS";11;18.97%
;9.5;ADMINISTRAÇÃO RUIM;3;5.17%
;9.6;SANEAMENTO BÁSICO;4;6.90%
;9.7;FALTA  DE  ÁREAS  E  OPORTUNIDADES  DE  LAZER  E ESPORTES;8;13.79%
;9.8;"DESEMPREGO - FALTA DE OPORTUNIDADES DE
TRABALHO";9;15.52%
;9.9;TRANSPORTE COLETIVO PRECÁRIO;3;5.17%
;9.1;VIOLÊNCIA(Falta de segurança pública);5;8.62%
;9.11;NFRAESTRUTURA PRECÁRIA;1;1.72%
;9.12;EDUCAÇÃO RUIM;2;3.45%
;9.13;NS/NR;0;0.00%
;9.14;NENHUM;0;0.00%
;9.15;OUTROS;;
;09.15.1;TODAS;14;24.14%
10;;O QUE VOCÊ GOSTARIA QUE MELHORE EM SEU BAIRRO?;26;100.00%
;10.1.1;SAÚDE;4;15.38%
;10.1.2;TUDO;4;15.38%
;10.1.3;SEGURANÇA;2;7.69%
;10.1.4;REFORMA DA QUADRA;4;15.38%
;10.1.5;TRANSPORTE;3;11.54%
;10.1.6;OBRAS;1;3.85%
;10.1.7;CONSELHO TUTELAR;1;3.85%
;10.2;NS/NR;7;26.92%
11;;SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA? ESPONTÂNIA;26;100.00%
;11.1;LAURA ARAUJO;1;3.85%
;11.2;TXAI (ORABOLAS);2;7.69%
;11.3;JULIA HORTA;3;11.54%
;11.4;MORIÁ;1;3.85%
;11.16;NÃO SABE / N. RESP.;19;73.08%
12;;"SE ELEIÇÃO FOSSE HOJE QUEM VOCÊ VOTARIA A PREFEITO OU PREFEITA DO
MUNICÍPIO? ESTIMULADA";26;100.00%
;12.1;LAURA ARAUJO;1;3.85%
;12.2;TXAI (ORABOLAS);3;11.54%
;12.3;JULIA HORTA;3;11.54%
;12.4;MARTA GERVÁSIO;0;0.00%
;12.5;TÃOZINHO;2;7.69%
;12.6;QUERALA DA CENIBRA;0;0.00%
;12.7;MORIÁ;2;7.69%
;12.8;ANTÔNIO PIMENTEL;0;0.00%
;12.9;ARTUR MOREIRA;0;0.00%
;12.1;NÃO SABE/N. RESP.;15;57.69%
