9;;NA SUA OPINIÃO  VOCÊ PODERIA CITA 3 PRINCIPAIS PROBLEMA DO BAIRRO QUE VOCÊ MORA HOJE: ESTIMULADA;885;100.00%
;9.1;SAÚDE (Exames  remédios  atendimento ruim  falta consultas);169;19.10%
;9.2;LIMPEZA URBANA E COLETA DE LIXO;103;11.64%
;9.3;"ASSISTÊNCIA SOCIAL ( falta de atendimento ao idoso,
deficiente, criança e adolescente).";34;3.84%
;9.4;"BURACO E FALTA DE MANUTENÇÃO NAS ESTRADAS RURAIS E
VIAS URBANAS";123;13.90%
;9.5;ADMINISTRAÇÃO RUIM;50;5.65%
;9.6;SANEAMENTO BÁSICO;43;4.86%
;9.7;FALTA DE ÁREAS E OPORTUNIDADES DE LAZER E ESPORTES;88;9.94%
;9.8;DESEMPREGO - FALTA DE OPORTUNIDADES DE TRABALHO;120;13.56%
;9.9;TRANSPORTE COLETIVO PRECÁRIO;32;3.62%
;9.1;VIOLÊNCIA(Falta de segurança pública);36;4.07%
;9.11;NFRAESTRUTURA PRECÁRIA;22;2.49%
;9.12;EDUCAÇÃO RUIM;30;3.39%
;9.13;NS/NR;10;1.13%
;9.14;NENHUM;25;2.82%
;9.15;OUTROS;;0.00%
;09.15.1;TODAS;21;2.37%
;09.15.2;PONTO DE ÔNIBUS;2;0.23%
